frame,acc_x,acc_y,acc_z,timestamp
2284,0.5221143,4.0859036,8.966953,20231017_132258_270
2285,0.5604346,4.0571632,9.057964,20231017_132258_273
2286,0.46942386,4.1098537,9.010064,20231017_132258_275
2287,0.50774413,4.061953,8.995694,20231017_132258_278
2288,0.53169435,4.0906935,8.909473,20231017_132258_280
2289,0.5412744,4.133804,8.914263,20231017_132258_282
2290,0.5221143,4.0523734,8.923843,20231017_132258_286
2291,0.51732427,4.028423,8.904683,20231017_132258_287
2292,0.56522465,4.0906935,8.933423,20231017_132258_290
2293,0.64186525,4.061953,8.861572,20231017_132258_292
2294,0.6179151,4.1098537,8.808882,20231017_132258_295
2295,0.6179151,3.9757326,8.933423,20231017_132258_297
2296,0.4981641,4.0044727,8.938213,20231017_132258_301
2297,0.60833496,4.023633,8.995694,20231017_132258_303
2298,0.5508545,4.0427933,9.034014,20231017_132258_306
2299,0.60833496,3.9901028,8.990904,20231017_132258_308
2300,0.6322852,4.009263,9.005274,20231017_132258_310
2301,0.6610254,4.028423,9.0148535,20231017_132258_313
2302,0.71371585,4.009263,8.875943,20231017_132258_315
2303,0.6610254,3.999683,8.885523,20231017_132258_318
2304,0.64186525,4.061953,8.823253,20231017_132258_320
2305,0.613125,4.0571632,8.919053,20231017_132258_323
2306,0.71371585,4.0906935,8.847202,20231017_132258_325
2307,0.6993457,4.018843,8.856783,20231017_132258_329
2308,0.6993457,4.095484,8.828042,20231017_132258_331
2309,0.6227051,4.0811133,8.823253,20231017_132258_334
2310,0.7089258,4.061953,8.737032,20231017_132258_336
2311,0.67539555,4.0667434,8.775352,20231017_132258_339
2312,0.68976563,4.071533,8.832832,20231017_132258_341
2313,0.6849756,4.1098537,8.765772,20231017_132258_343
2314,0.6610254,4.1146436,8.866363,20231017_132258_346
2315,0.6706055,4.0763235,8.832832,20231017_132258_348
2316,0.6658155,4.071533,8.823253,20231017_132258_351
2317,0.6706055,4.1146436,8.856783,20231017_132258_353
2318,0.6849756,4.1146436,8.808882,20231017_132258_356
2319,0.6227051,4.047583,8.789722,20231017_132258_358
2320,0.6562354,4.1242237,8.789722,20231017_132258_361
2321,0.60354495,4.061953,8.732242,20231017_132258_363
2322,0.62749517,4.095484,8.717872,20231017_132258_366
2323,0.60354495,4.0427933,8.775352,20231017_132258_369
2324,0.62749517,4.138594,8.861572,20231017_132258_371
2325,0.68976563,4.095484,8.794512,20231017_132258_374
2326,0.6514453,4.0523734,8.914263,20231017_132258_376
2327,0.6562354,4.148174,8.981323,20231017_132258_379
2328,0.62749517,4.0667434,8.904683,20231017_132258_381
2329,0.6993457,4.033213,8.909473,20231017_132258_384
2330,0.64186525,4.0763235,8.904683,20231017_132258_386
2331,0.6322852,4.033213,8.8951025,20231017_132258_389
2332,0.57959473,4.0427933,8.933423,20231017_132258_391
2333,0.6706055,4.014053,8.957374,20231017_132258_394
2334,0.6322852,4.0571632,8.933423,20231017_132258_396
2335,0.6610254,4.047583,8.947793,20231017_132258_399
2336,0.5891748,4.0859036,8.957374,20231017_132258_401
2337,0.5987549,4.0859036,8.943004,20231017_132258_404
2338,0.613125,4.061953,8.919053,20231017_132258_407
2339,0.64186525,4.038003,9.019644,20231017_132258_409
2340,0.62749517,4.1050634,9.010064,20231017_132258_412
2341,0.6658155,4.071533,9.005274,20231017_132258_414
2342,0.57959473,4.0906935,8.966953,20231017_132258_417
2343,0.5891748,4.1098537,8.962164,20231017_132258_420
2344,0.5843848,4.1242237,8.938213,20231017_132258_422
2345,0.57959473,4.1098537,8.919053,20231017_132258_425
2346,0.57959473,4.0763235,8.928633,20231017_132258_427
2347,0.57959473,4.1146436,8.899893,20231017_132258_429
2348,0.56522465,4.0906935,8.938213,20231017_132258_433
2349,0.5029541,4.023633,8.856783,20231017_132258_434
2350,0.47900394,3.9709425,8.899893,20231017_132258_437
2351,0.52690434,3.9805226,8.899893,20231017_132258_439
2352,0.488584,4.009263,8.914263,20231017_132258_442
2353,0.57959473,3.923042,8.923843,20231017_132258_444
2354,0.5556446,4.0427933,8.971744,20231017_132258_447
2355,0.63707525,3.9709425,9.057964,20231017_132258_449
2356,0.6610254,3.9948928,9.034014,20231017_132258_452
2357,0.5987549,4.018843,8.957374,20231017_132258_455
2358,0.62749517,4.033213,9.005274,20231017_132258_458
2359,0.64186525,4.0044727,8.971744,20231017_132258_460
2360,0.64186525,3.9805226,8.938213,20231017_132258_462
2361,0.6227051,3.999683,8.933423,20231017_132258_465
2362,0.6514453,3.9709425,8.919053,20231017_132258_467
2363,0.57959473,3.9805226,8.957374,20231017_132258_470
2364,0.5987549,4.033213,8.890313,20231017_132258_472
2365,0.57959473,4.023633,8.866363,20231017_132258_475
2366,0.62749517,4.038003,8.804092,20231017_132258_477
2367,0.6466553,4.033213,8.880733,20231017_132258_481
2368,0.6227051,4.014053,8.875943,20231017_132258_482
2369,0.5748047,4.0523734,8.914263,20231017_132258_485
2370,0.6227051,4.009263,8.880733,20231017_132258_488
2371,0.60354495,4.047583,8.938213,20231017_132258_490
2372,0.62749517,4.0427933,8.966953,20231017_132258_493
2373,0.63707525,4.023633,8.885523,20231017_132258_495
2374,0.6849756,4.0427933,8.904683,20231017_132258_498
2375,0.6322852,4.0427933,8.842413,20231017_132258_501
2376,0.613125,4.061953,8.933423,20231017_132258_503
2377,0.63707525,4.0523734,8.947793,20231017_132258_505
2378,0.5604346,4.038003,8.818462,20231017_132258_508
2379,0.57959473,4.0859036,8.919053,20231017_132258_511
2380,0.57959473,4.095484,8.8951025,20231017_132258_514
2381,0.52690434,4.0811133,8.909473,20231017_132258_520
2382,0.5748047,4.0667434,8.842413,20231017_132258_521
2383,0.613125,4.038003,8.861572,20231017_132258_521
2384,0.5843848,4.129014,8.722662,20231017_132258_524
2385,0.5891748,4.1146436,8.919053,20231017_132258_526
2386,0.57959473,4.119434,8.789722,20231017_132258_529
2387,0.60354495,4.071533,8.847202,20231017_132258_535
2388,0.5891748,4.1002736,8.828042,20231017_132258_536
2389,0.613125,4.143384,8.866363,20231017_132258_537
2390,0.5364844,4.1050634,8.914263,20231017_132258_539
2391,0.613125,4.0811133,8.861572,20231017_132258_543
2392,0.60354495,4.1050634,8.842413,20231017_132258_549
2393,0.6322852,4.1146436,8.784932,20231017_132258_550
2394,0.5987549,4.0571632,8.875943,20231017_132258_550
2395,0.6466553,4.0906935,8.823253,20231017_132258_552
2396,0.6706055,4.1960745,8.818462,20231017_132258_555
2397,0.6322852,4.095484,8.823253,20231017_132258_557
2398,0.6466553,4.1146436,8.919053,20231017_132258_560
2399,0.6322852,4.1050634,8.837623,20231017_132258_561
2400,0.6706055,4.061953,8.875943,20231017_132258_564
2401,0.63707525,4.028423,8.909473,20231017_132258_566
2402,0.6179151,4.014053,8.952583,20231017_132258_569
2403,0.6179151,4.061953,8.943004,20231017_132258_571
2404,0.5748047,4.023633,8.938213,20231017_132258_577
2405,0.68976563,3.9948928,8.8951025,20231017_132258_578
2406,0.63707525,4.028423,8.952583,20231017_132258_578
2407,0.6849756,3.999683,8.952583,20231017_132258_581
2408,0.6610254,4.018843,8.933423,20231017_132258_583
2409,0.6562354,3.9948928,8.847202,20231017_132258_587
2410,0.6227051,4.023633,8.890313,20231017_132258_589
2411,0.5939649,4.1002736,8.875943,20231017_132258_592
2412,0.57959473,4.047583,8.904683,20231017_132258_594
2413,0.5843848,4.018843,8.837623,20231017_132258_597
2414,0.57959473,4.0427933,8.986114,20231017_132258_599
2415,0.5891748,4.014053,8.990904,20231017_132258_605
2416,0.5843848,4.0571632,9.057964,20231017_132258_606
2417,0.57001466,4.018843,8.923843,20231017_132258_607
2418,0.56522465,4.014053,9.029224,20231017_132258_609
2419,0.5891748,3.9805226,9.019644,20231017_132258_612
2420,0.5891748,3.9661524,9.029224,20231017_132258_614
2421,0.63707525,3.9565725,9.029224,20231017_132258_617
2422,0.5891748,4.009263,9.048384,20231017_132258_620
2423,0.5364844,4.0523734,9.043594,20231017_132258_622
2424,0.5843848,4.028423,8.990904,20231017_132258_625
2425,0.5748047,3.9805226,9.024434,20231017_132258_627
2426,0.5029541,4.1002736,9.005274,20231017_132258_630
2427,0.4981641,4.047583,8.933423,20231017_132258_636
2428,0.5939649,4.0859036,8.971744,20231017_132258_638
2429,0.5843848,4.1002736,8.976534,20231017_132258_639
2430,0.5891748,4.138594,9.105865,20231017_132258_640
2431,0.6179151,4.0523734,9.110655,20231017_132258_643
2432,0.6466553,4.071533,9.0004835,20231017_132258_645
2433,0.6658155,4.0427933,9.005274,20231017_132258_648
2434,0.60354495,4.023633,8.957374,20231017_132258_650
2435,0.57959473,3.9709425,8.962164,20231017_132258_653
2436,0.6322852,4.023633,9.0148535,20231017_132258_655
2437,0.63707525,3.923042,8.923843,20231017_132258_658
2438,0.6179151,3.9469924,9.0148535,20231017_132258_660
2439,0.6562354,3.9757326,8.947793,20231017_132258_667
2440,0.5939649,4.009263,8.928633,20231017_132258_669
2441,0.63707525,4.023633,8.875943,20231017_132258_669
2442,0.5412744,4.0044727,8.966953,20231017_132258_670
2443,0.5508545,3.9517825,8.938213,20231017_132258_673
2444,0.5987549,3.9757326,8.828042,20231017_132258_676
2445,0.5987549,4.0044727,8.914263,20231017_132258_678
2446,0.5939649,3.9853127,8.880733,20231017_132258_680
2447,0.63707525,3.9948928,8.981323,20231017_132258_683
2448,0.6179151,3.9948928,8.823253,20231017_132258_685
2449,0.63707525,4.028423,8.923843,20231017_132258_688
2450,0.63707525,4.0427933,8.890313,20231017_132258_690
2451,0.613125,4.033213,8.919053,20231017_132258_698
2452,0.60354495,4.0763235,8.943004,20231017_132258_699
2453,0.5604346,3.9948928,8.856783,20231017_132258_699
2454,0.57001466,4.1050634,8.933423,20231017_132258_701
2455,0.62749517,4.0667434,8.842413,20231017_132258_703
2456,0.64186525,4.0667434,8.847202,20231017_132258_706
2457,0.6322852,4.1050634,8.856783,20231017_132258_708
2458,0.6610254,4.0427933,8.847202,20231017_132258_711
2459,0.6562354,4.1242237,8.804092,20231017_132258_713
2460,0.6179151,4.0763235,8.813672,20231017_132258_716
2461,0.6562354,4.0906935,8.837623,20231017_132258_719
2462,0.6562354,4.1146436,8.837623,20231017_132258_721
2463,0.6849756,4.0859036,8.837623,20231017_132258_729
2464,0.6179151,4.0763235,8.842413,20231017_132258_730
2465,0.68976563,4.018843,8.851993,20231017_132258_730
2466,0.6514453,3.9853127,8.875943,20231017_132258_732
2467,0.62749517,4.009263,8.919053,20231017_132258_734
2468,0.613125,3.9805226,8.899893,20231017_132258_736
2469,0.613125,4.033213,8.899893,20231017_132258_740
2470,0.60354495,3.9757326,8.933423,20231017_132258_742
2471,0.63707525,4.0667434,8.938213,20231017_132258_745
2472,0.613125,4.0044727,8.933423,20231017_132258_747
2473,0.6514453,3.9661524,9.019644,20231017_132258_749
2474,0.6227051,4.009263,8.957374,20231017_132258_752
2475,0.60354495,3.9853127,8.8951025,20231017_132258_761
2476,0.6514453,3.9613624,8.861572,20231017_132258_762
2477,0.60354495,4.0044727,8.875943,20231017_132258_762
2478,0.5939649,4.023633,8.8951025,20231017_132258_763
2479,0.5556446,4.038003,8.823253,20231017_132258_764
2480,0.5508545,4.018843,8.866363,20231017_132258_768
2481,0.51732427,4.0427933,8.928633,20231017_132258_769
2482,0.5748047,4.038003,8.923843,20231017_132258_772
2483,0.50774413,4.0906935,8.923843,20231017_132258_774
2484,0.5412744,4.061953,8.909473,20231017_132258_777
2485,0.5460645,4.014053,8.957374,20231017_132258_779
2486,0.5987549,4.0427933,8.880733,20231017_132258_782
2487,0.5604346,4.0906935,8.904683,20231017_132258_790
2488,0.5460645,4.0763235,8.885523,20231017_132258_791
2489,0.5987549,4.1098537,8.842413,20231017_132258_791
2490,0.5604346,4.148174,8.856783,20231017_132258_792
2491,0.64186525,4.1146436,8.875943,20231017_132258_794
2492,0.5987549,4.191284,8.828042,20231017_132258_797
2493,0.6322852,4.138594,8.957374,20231017_132258_800
2494,0.5939649,4.129014,8.938213,20231017_132258_802
2495,0.5987549,4.1242237,8.880733,20231017_132258_804
2496,0.613125,4.0859036,8.909473,20231017_132258_807
2497,0.56522465,4.0906935,8.938213,20231017_132258_810
2498,0.60354495,4.0763235,8.861572,20231017_132258_812
2499,0.5987549,4.0571632,8.928633,20231017_132258_821
2500,0.64186525,4.0571632,8.890313,20231017_132258_822
2501,0.6514453,4.071533,8.919053,20231017_132258_822
2502,0.613125,4.0811133,8.8951025,20231017_132258_823
2503,0.6227051,3.9948928,8.947793,20231017_132258_825
2504,0.6658155,4.033213,8.952583,20231017_132258_828
2505,0.63707525,4.018843,9.029224,20231017_132258_830
2506,0.60833496,3.9901028,9.005274,20231017_132258_833
2507,0.64186525,3.9901028,9.034014,20231017_132258_835
2508,0.63707525,3.9134622,8.966953,20231017_132258_838
2509,0.6562354,3.9517825,8.923843,20231017_132258_840
2510,0.62749517,3.9565725,8.971744,20231017_132258_843
2511,0.6227051,3.9948928,8.914263,20231017_132258_851
2512,0.5891748,3.9469924,9.005274,20231017_132258_852
2513,0.57001466,3.9661524,8.943004,20231017_132258_853
2514,0.63707525,3.923042,8.938213,20231017_132258_853
2515,0.613125,3.9469924,8.8951025,20231017_132258_855
2516,0.60833496,3.9853127,8.976534,20231017_132258_858
2517,0.5987549,4.033213,9.029224,20231017_132258_861
2518,0.6179151,3.9901028,9.067544,20231017_132258_863
2519,0.56522465,4.028423,9.0004835,20231017_132258_865
2520,0.5939649,3.9565725,9.029224,20231017_132258_868
2521,0.60833496,3.9565725,9.019644,20231017_132258_871
2522,0.5460645,3.9853127,8.990904,20231017_132258_872
2523,0.60833496,4.009263,8.871153,20231017_132258_882
2524,0.5748047,4.0859036,8.976534,20231017_132258_883
2525,0.5508545,4.0571632,8.842413,20231017_132258_885
2526,0.60833496,4.1002736,8.847202,20231017_132258_885
2527,0.5843848,4.071533,8.875943,20231017_132258_886
2528,0.5939649,4.148174,8.775352,20231017_132258_888
2529,0.5843848,4.1098537,8.794512,20231017_132258_891
2530,0.60833496,4.095484,8.703502,20231017_132258_894
2531,0.5556446,4.119434,8.722662,20231017_132258_896
2532,0.6179151,4.0763235,8.770562,20231017_132258_898
2533,0.5843848,4.1050634,8.818462,20231017_132258_901
2534,0.6322852,4.0859036,8.837623,20231017_132258_903
2535,0.6227051,4.1050634,8.775352,20231017_132258_906
2536,0.60354495,4.1242237,8.765772,20231017_132258_915
2537,0.62749517,4.1002736,8.741821,20231017_132258_917
2538,0.60833496,4.061953,8.837623,20231017_132258_917
2539,0.5748047,4.0763235,8.842413,20231017_132258_918
2540,0.60354495,4.0859036,8.818462,20231017_132258_918
2541,0.60354495,4.038003,8.861572,20231017_132258_922
2542,0.5221143,3.9853127,8.760982,20231017_132258_925
2543,0.5364844,3.9757326,8.890313,20231017_132258_926
2544,0.5748047,3.8511915,8.851993,20231017_132258_929
2545,0.5364844,3.908672,8.770562,20231017_132258_931
2546,0.5412744,3.8847218,8.981323,20231017_132258_934
2547,0.5843848,3.8224514,8.976534,20231017_132258_936
2548,0.5843848,3.8128712,9.067544,20231017_132258_938
2549,0.613125,3.803291,9.163345,20231017_132258_947
2550,0.5556446,3.8224514,9.206455,20231017_132258_948
2551,0.5221143,3.9278321,9.192085,20231017_132258_949
2552,0.5221143,3.9422023,9.211246,20231017_132258_949
2553,0.52690434,3.8511915,9.139395,20231017_132258_951
2554,0.5604346,3.894302,9.086704,20231017_132258_954
2555,0.62749517,3.8799317,9.1202345,20231017_132258_956
2556,0.6849756,3.908672,9.034014,20231017_132258_959
2557,0.6849756,3.9709425,9.034014,20231017_132258_961
2558,0.6993457,4.0667434,8.962164,20231017_132258_963
2559,0.6993457,4.157754,8.976534,20231017_132258_966
2560,0.71371585,4.239185,8.914263,20231017_132258_969
2561,0.6227051,4.358936,8.933423,20231017_132258_971
2562,0.64186525,4.282295,8.837623,20231017_132258_974
2563,0.68018556,4.2104445,8.851993,20231017_132258_976
2564,0.7232959,4.1721244,8.737032,20231017_132258_978
2565,0.64186525,4.133804,8.799302,20231017_132258_981
2566,0.6849756,4.0906935,8.770562,20231017_132258_984
2567,0.56522465,4.0523734,8.804092,20231017_132258_986
2568,0.6179151,4.0906935,8.823253,20231017_132258_989
2569,0.6562354,3.9901028,8.861572,20231017_132258_991
2570,0.6658155,3.9709425,8.837623,20231017_132258_994
2571,0.63707525,3.9613624,8.928633,20231017_132258_996
2572,0.6945557,3.8607717,8.919053,20231017_132258_999
2573,0.6322852,3.9374123,8.962164,20231017_132259_001
2574,0.60354495,3.8799317,8.923843,20231017_132259_004
2575,0.60833496,3.8847218,8.919053,20231017_132259_006
2576,0.5364844,3.8895118,8.990904,20231017_132259_009
2577,0.5843848,3.9565725,8.957374,20231017_132259_012
2578,0.5508545,3.8464015,8.966953,20231017_132259_015
2579,0.64186525,3.9469924,8.976534,20231017_132259_017
2580,0.5891748,3.9565725,8.976534,20231017_132259_019
2581,0.64186525,3.903882,8.928633,20231017_132259_022
2582,0.6227051,3.9853127,8.986114,20231017_132259_025
2583,0.6514453,3.9517825,8.919053,20231017_132259_028
2584,0.6179151,3.9374123,8.885523,20231017_132259_031
2585,0.6562354,3.9709425,8.923843,20231017_132259_035
2586,0.6227051,4.047583,8.943004,20231017_132259_037
2587,0.56522465,3.9901028,8.861572,20231017_132259_038
2588,0.5891748,4.038003,8.818462,20231017_132259_042
2589,0.56522465,4.0571632,8.880733,20231017_132259_043
2590,0.5891748,4.0571632,8.832832,20231017_132259_047
2591,0.57001466,4.061953,8.8951025,20231017_132259_049
2592,0.5939649,4.1098537,8.866363,20231017_132259_051
2593,0.613125,4.0763235,8.842413,20231017_132259_053
2594,0.63707525,4.1002736,8.866363,20231017_132259_059
2595,0.60354495,4.1098537,8.919053,20231017_132259_060
2596,0.62749517,4.0906935,8.904683,20231017_132259_061
2597,0.5508545,4.1960745,8.875943,20231017_132259_063
2598,0.6227051,4.095484,8.842413,20231017_132259_066
2599,0.57001466,4.1098537,8.871153,20231017_132259_068
2600,0.5891748,4.1242237,8.933423,20231017_132259_070
2601,0.5843848,4.071533,8.904683,20231017_132259_073
2602,0.60354495,4.0571632,8.875943,20231017_132259_075
2603,0.5748047,4.129014,8.962164,20231017_132259_079
2604,0.5221143,4.0811133,8.875943,20231017_132259_080
2605,0.52690434,4.0667434,8.880733,20231017_132259_083
2606,0.52690434,4.0906935,8.861572,20231017_132259_085
2607,0.5508545,4.061953,8.856783,20231017_132259_088
2608,0.5604346,4.0523734,8.871153,20231017_132259_090
2609,0.56522465,4.0523734,8.775352,20231017_132259_093
2610,0.613125,4.0427933,8.851993,20231017_132259_096
2611,0.60354495,4.061953,8.837623,20231017_132259_098
2612,0.64186525,4.038003,8.842413,20231017_132259_100
2613,0.6466553,4.047583,8.933423,20231017_132259_103
2614,0.6993457,4.018843,8.938213,20231017_132259_105
2615,0.60833496,4.061953,8.957374,20231017_132259_108
2616,0.6658155,4.038003,8.938213,20231017_132259_111
2617,0.63707525,3.9613624,8.928633,20231017_132259_114
2618,0.6849756,3.9661524,9.034014,20231017_132259_116
2619,0.6514453,3.9948928,9.057964,20231017_132259_119
2620,0.6706055,4.0427933,8.990904,20231017_132259_121
2621,0.6179151,4.0427933,8.943004,20231017_132259_124
2622,0.64186525,4.061953,8.875943,20231017_132259_126
2623,0.6849756,4.0906935,8.962164,20231017_132259_129
2624,0.6945557,4.0571632,8.909473,20231017_132259_132
2625,0.74724615,4.018843,8.866363,20231017_132259_135
2626,0.6658155,4.0763235,8.943004,20231017_132259_137
2627,0.7041358,4.157754,8.914263,20231017_132259_140
2628,0.6562354,4.1146436,8.919053,20231017_132259_142
2629,0.6322852,4.1098537,8.861572,20231017_132259_145
2630,0.6849756,4.0906935,8.966953,20231017_132259_148
2631,0.6610254,4.1242237,8.885523,20231017_132259_149
2632,0.6993457,4.071533,8.909473,20231017_132259_152
2633,0.67539555,4.095484,8.928633,20231017_132259_155
2634,0.64186525,4.1050634,8.976534,20231017_132259_158
2635,0.6849756,4.0667434,8.885523,20231017_132259_160
2636,0.6610254,4.152964,8.871153,20231017_132259_166
2637,0.6466553,4.1242237,8.880733,20231017_132259_167
2638,0.6706055,3.999683,8.851993,20231017_132259_168
2639,0.6849756,4.0763235,8.923843,20231017_132259_169
2640,0.71371585,3.9853127,8.943004,20231017_132259_172
2641,0.7232959,4.009263,8.904683,20231017_132259_174
2642,0.63707525,4.033213,8.909473,20231017_132259_177
2643,0.6658155,4.038003,8.938213,20231017_132259_179
2644,0.5939649,4.095484,8.909473,20231017_132259_182
2645,0.5412744,3.9948928,8.813672,20231017_132259_184
2646,0.5556446,4.033213,8.837623,20231017_132259_187
2647,0.60354495,4.009263,8.794512,20231017_132259_190
2648,0.5125342,3.9901028,8.808882,20231017_132259_192
2649,0.57959473,3.9805226,8.794512,20231017_132259_195
2650,0.5891748,4.0523734,8.851993,20231017_132259_197
2651,0.5748047,4.009263,8.780142,20231017_132259_200
2652,0.5748047,3.999683,8.808882,20231017_132259_202
2653,0.62749517,3.9901028,8.794512,20231017_132259_205
2654,0.57959473,4.0044727,8.799302,20231017_132259_207
2655,0.60833496,4.033213,8.899893,20231017_132259_210
2656,0.5364844,4.0427933,8.813672,20231017_132259_212
2657,0.57959473,4.0523734,8.875943,20231017_132259_215
2658,0.52690434,4.071533,8.8951025,20231017_132259_217
2659,0.5843848,4.0763235,8.966953,20231017_132259_220
2660,0.613125,4.028423,8.952583,20231017_132259_222
2661,0.60833496,4.0811133,8.842413,20231017_132259_225
2662,0.5891748,4.1146436,8.885523,20231017_132259_228
2663,0.5748047,4.138594,8.880733,20231017_132259_230
2664,0.613125,4.138594,8.871153,20231017_132259_233
2665,0.57001466,4.119434,8.847202,20231017_132259_235
2666,0.5748047,4.0667434,8.890313,20231017_132259_238
2667,0.52690434,4.0427933,8.990904,20231017_132259_240
2668,0.5412744,4.047583,8.981323,20231017_132259_243
2669,0.5843848,3.9709425,9.081915,20231017_132259_245
2670,0.6322852,3.9805226,8.971744,20231017_132259_248
2671,0.6706055,4.018843,9.0004835,20231017_132259_250
2672,0.7041358,4.0044727,8.971744,20231017_132259_253
2673,0.6706055,4.023633,9.038804,20231017_132259_255
2674,0.613125,4.033213,9.115445,20231017_132259_258
2675,0.5412744,4.0571632,9.077125,20231017_132259_260
2676,0.5987549,4.0667434,9.158555,20231017_132259_263
2677,0.63707525,4.028423,9.158555,20231017_132259_265
2678,0.6658155,3.9613624,9.134604,20231017_132259_269
2679,0.68018556,3.9326222,9.077125,20231017_132259_271
2680,0.68018556,3.9805226,9.062755,20231017_132259_273
2681,0.6562354,4.009263,9.053174,20231017_132259_276
2682,0.6849756,3.9805226,9.043594,20231017_132259_278
2683,0.68976563,3.999683,9.005274,20231017_132259_280
2684,0.67539555,3.9757326,9.010064,20231017_132259_283
2685,0.6706055,3.923042,9.005274,20231017_132259_285
2686,0.62749517,3.9853127,8.952583,20231017_132259_289
2687,0.57959473,4.047583,8.909473,20231017_132259_291
2688,0.6562354,4.023633,8.765772,20231017_132259_294
2689,0.5891748,4.028423,8.866363,20231017_132259_297
2690,0.5987549,4.0427933,8.837623,20231017_132259_299
2691,0.6514453,4.018843,8.847202,20231017_132259_301
2692,0.5939649,4.061953,8.770562,20231017_132259_303
2693,0.6227051,4.047583,8.8951025,20231017_132259_306
2694,0.6562354,4.0811133,8.842413,20231017_132259_308
2695,0.62749517,4.047583,8.847202,20231017_132259_311
2696,0.60354495,4.1098537,8.818462,20231017_132259_313
2697,0.6179151,4.0811133,8.847202,20231017_132259_316
2698,0.5843848,4.0859036,8.837623,20231017_132259_318
2699,0.5556446,4.071533,8.775352,20231017_132259_321
2700,0.63707525,4.1146436,8.847202,20231017_132259_323
2701,0.6179151,4.0427933,8.842413,20231017_132259_326
2702,0.5460645,4.0859036,8.799302,20231017_132259_329
2703,0.5604346,4.1002736,8.751402,20231017_132259_331
2704,0.5748047,4.1146436,8.756192,20231017_132259_334
2705,0.62749517,4.1242237,8.804092,20231017_132259_336
2706,0.63707525,4.0523734,8.799302,20231017_132259_339
2707,0.62749517,4.0906935,8.823253,20231017_132259_341
2708,0.60833496,4.0906935,8.837623,20231017_132259_344
2709,0.5939649,4.0667434,8.875943,20231017_132259_347
2710,0.63707525,4.133804,8.851993,20231017_132259_349
2711,0.6322852,4.1242237,8.8951025,20231017_132259_351
2712,0.6466553,4.028423,8.818462,20231017_132259_354
2713,0.68976563,4.033213,8.909473,20231017_132259_357
2714,0.613125,4.0763235,8.890313,20231017_132259_359
2715,0.71371585,4.028423,9.019644,20231017_132259_362
2716,0.6322852,4.0667434,8.875943,20231017_132259_364
2717,0.64186525,4.0667434,8.875943,20231017_132259_367
2718,0.6322852,4.0427933,8.909473,20231017_132259_370
2719,0.6706055,4.047583,8.828042,20231017_132259_372
2720,0.5987549,4.009263,8.923843,20231017_132259_374
2721,0.68018556,4.0427933,8.899893,20231017_132259_377
2722,0.68976563,4.061953,8.871153,20231017_132259_379
2723,0.60833496,4.0859036,8.890313,20231017_132259_382
2724,0.57001466,4.0763235,8.952583,20231017_132259_385
2725,0.64186525,4.0523734,8.880733,20231017_132259_388
2726,0.62749517,4.061953,8.947793,20231017_132259_390
2727,0.5891748,4.047583,9.081915,20231017_132259_392
2728,0.6466553,4.0667434,9.057964,20231017_132259_395
2729,0.6227051,3.9757326,8.995694,20231017_132259_398
2730,0.5843848,4.061953,9.067544,20231017_132259_400
2731,0.56522465,4.038003,8.966953,20231017_132259_403
2732,0.56522465,4.0427933,9.072334,20231017_132259_405
2733,0.60833496,4.028423,9.067544,20231017_132259_408
2734,0.5029541,4.0523734,9.043594,20231017_132259_410
2735,0.5843848,3.9901028,9.029224,20231017_132259_413
2736,0.60833496,3.999683,9.005274,20231017_132259_416
2737,0.5556446,3.9948928,9.019644,20231017_132259_418
2738,0.57001466,4.0427933,9.034014,20231017_132259_421
2739,0.5412744,4.023633,9.091495,20231017_132259_423
2740,0.5364844,4.033213,9.139395,20231017_132259_425
2741,0.57001466,3.9757326,9.034014,20231017_132259_428
2742,0.5508545,3.999683,9.110655,20231017_132259_431
2743,0.60833496,4.0044727,9.034014,20231017_132259_433
2744,0.53169435,4.0427933,9.034014,20231017_132259_435
2745,0.56522465,4.018843,8.909473,20231017_132259_438
2746,0.5843848,4.028423,8.981323,20231017_132259_441
2747,0.5604346,3.9901028,8.952583,20231017_132259_444
2748,0.60833496,4.0571632,8.995694,20231017_132259_446
2749,0.5843848,4.0523734,8.914263,20231017_132259_448
2750,0.6179151,3.9853127,8.957374,20231017_132259_450
2751,0.5939649,3.9661524,8.962164,20231017_132259_453
2752,0.50774413,3.9757326,8.909473,20231017_132259_456
2753,0.6179151,4.061953,8.957374,20231017_132259_458
2754,0.613125,3.9853127,8.914263,20231017_132259_461
2755,0.5939649,3.9709425,8.990904,20231017_132259_463
2756,0.6562354,4.0763235,8.986114,20231017_132259_466
2757,0.63707525,3.9709425,8.890313,20231017_132259_469
2758,0.6562354,4.0571632,8.899893,20231017_132259_471
2759,0.6562354,4.0811133,8.8951025,20231017_132259_473
2760,0.5987549,3.9948928,8.914263,20231017_132259_476
2761,0.6179151,4.1002736,8.856783,20231017_132259_478
2762,0.6658155,4.0667434,8.832832,20231017_132259_481
2763,0.6945557,4.0811133,8.909473,20231017_132259_483
2764,0.62749517,4.047583,8.899893,20231017_132259_486
2765,0.64186525,3.9757326,8.856783,20231017_132259_489
2766,0.6227051,4.047583,8.981323,20231017_132259_491
2767,0.68018556,4.0571632,8.899893,20231017_132259_494
2768,0.63707525,4.061953,8.832832,20231017_132259_497
2769,0.5891748,4.018843,8.823253,20231017_132259_499
2770,0.5891748,4.0763235,8.828042,20231017_132259_502
2771,0.6179151,4.0571632,8.828042,20231017_132259_505
