frame,acc_x,acc_y,acc_z,timestamp
3040,1.1352394,4.3158255,8.784932,20231017_132319_535
3041,1.21188,4.311035,8.847202,20231017_132319_538
3042,1.1591895,4.3014555,8.799302,20231017_132319_540
3043,1.1639795,4.3062453,8.789722,20231017_132319_543
3044,1.1496094,4.358936,8.775352,20231017_132319_545
3045,1.1064991,4.3541455,8.875943,20231017_132319_548
3046,1.1400293,4.3445654,8.808882,20231017_132319_550
3047,1.092129,4.4116263,8.703502,20231017_132319_553
3048,1.0873389,4.3062453,8.713081,20231017_132319_556
3049,1.1064991,4.358936,8.808882,20231017_132319_558
3050,1.1783496,4.368516,8.780142,20231017_132319_561
3051,1.0633887,4.358936,8.684341,20231017_132319_563
3052,1.1352394,4.282295,8.727451,20231017_132319_566
3053,1.1112891,4.287085,8.703502,20231017_132319_569
3054,1.1543995,4.378096,8.708291,20231017_132319_572
3055,1.096919,4.287085,8.669971,20231017_132319_574
3056,1.1352394,4.296665,8.866363,20231017_132319_576
3057,1.0825489,4.239185,8.756192,20231017_132319_578
3058,1.0490186,4.2296047,8.751402,20231017_132319_581
3059,1.0538087,4.3158255,8.760982,20231017_132319_584
3060,1.0633887,4.263135,8.737032,20231017_132319_586
3061,1.1496094,4.272715,8.751402,20231017_132319_588
3062,1.101709,4.253555,8.784932,20231017_132319_591
3063,1.0873389,4.272715,8.765772,20231017_132319_593
3064,1.0873389,4.311035,8.784932,20231017_132319_596
3065,1.1304493,4.296665,8.646021,20231017_132319_599
3066,1.0633887,4.387676,8.770562,20231017_132319_601
3067,1.0490186,4.4834766,8.746612,20231017_132319_603
3068,1.1112891,4.4499464,8.708291,20231017_132319_606
3069,1.0681788,4.406836,8.722662,20231017_132319_609
3070,1.1064991,4.550537,8.756192,20231017_132319_611
3071,1.0538087,4.4451566,8.717872,20231017_132319_614
3072,1.096919,4.4259963,8.775352,20231017_132319_616
3073,1.0729688,4.4834766,8.674761,20231017_132319_619
3074,1.0585986,4.406836,8.770562,20231017_132319_621
3075,1.0490186,4.3637257,8.751402,20231017_132319_624
3076,1.092129,4.3397756,8.808882,20231017_132319_626
3077,1.0633887,4.3014555,8.789722,20231017_132319_629
3078,1.1256592,4.2918754,8.890313,20231017_132319_632
3079,1.092129,4.2248144,8.789722,20231017_132319_634
3080,1.101709,4.311035,8.751402,20231017_132319_636
3081,1.1112891,4.253555,8.784932,20231017_132319_639
3082,1.1256592,4.272715,8.847202,20231017_132319_641
3083,1.0538087,4.2056546,8.784932,20231017_132319_644
3084,1.1304493,4.282295,8.847202,20231017_132319_646
3085,1.101709,4.2248144,8.737032,20231017_132319_649
3086,1.0825489,4.4691067,8.823253,20231017_132319_651
3087,1.1352394,4.3014555,8.789722,20231017_132319_654
3088,1.1687696,4.3349857,8.722662,20231017_132319_656
3089,1.1448194,4.3014555,8.770562,20231017_132319_659
3090,1.1448194,4.3158255,8.674761,20231017_132319_662
3091,1.1352394,4.3062453,8.636441,20231017_132319_664
3092,1.1352394,4.2343946,8.655601,20231017_132319_667
3093,1.1304493,4.3301954,8.703502,20231017_132319_670
3094,1.101709,4.2152348,8.784932,20231017_132319_672
3095,1.0825489,4.263135,8.780142,20231017_132319_675
3096,1.1064991,4.311035,8.784932,20231017_132319_677
3097,1.1112891,4.2918754,8.799302,20231017_132319_680
3098,1.1112891,4.3206153,8.847202,20231017_132319_683
3099,1.096919,4.3062453,8.885523,20231017_132319_684
3100,1.1208692,4.3254056,8.828042,20231017_132319_687
3101,1.0729688,4.382886,8.784932,20231017_132319_690
3102,1.1064991,4.358936,8.832832,20231017_132319_692
3103,1.0538087,4.397256,8.708291,20231017_132319_695
3104,1.1352394,4.402046,8.732242,20231017_132319_697
3105,1.0633887,4.368516,8.674761,20231017_132319_700
3106,1.1064991,4.397256,8.703502,20231017_132319_702
3107,1.0729688,4.3349857,8.746612,20231017_132319_704
3108,1.1543995,4.3254056,8.760982,20231017_132319_707
3109,1.1304493,4.3541455,8.741821,20231017_132319_710
3110,1.0777588,4.397256,8.765772,20231017_132319_712
3111,1.0825489,4.3445654,8.808882,20231017_132319_715
3112,1.1064991,4.4116263,8.818462,20231017_132319_717
3113,1.1208692,4.387676,8.866363,20231017_132319_720
3114,1.1304493,4.3637257,8.804092,20231017_132319_722
3115,1.101709,4.382886,8.933423,20231017_132319_725
3116,1.1208692,4.3397756,8.885523,20231017_132319_727
3117,1.0633887,4.4116263,8.813672,20231017_132319_730
3118,1.0777588,4.368516,8.832832,20231017_132319_733
3119,1.0825489,4.3493557,8.837623,20231017_132319_735
3120,1.101709,4.382886,8.799302,20231017_132319_737
3121,1.0777588,4.3062453,8.799302,20231017_132319_740
3122,1.0346485,4.282295,8.813672,20231017_132319_742
3123,1.0585986,4.4403663,8.684341,20231017_132319_745
3124,1.1304493,4.3062453,8.746612,20231017_132319_748
3125,1.0777588,4.311035,8.717872,20231017_132319_750
3126,1.1448194,4.3014555,8.813672,20231017_132319_753
3127,1.092129,4.3062453,8.708291,20231017_132319_756
3128,1.1352394,4.3493557,8.665181,20231017_132319_758
3129,1.1496094,4.296665,8.789722,20231017_132319_761
3130,1.1687696,4.3301954,8.698711,20231017_132319_763
3131,1.1304493,4.382886,8.741821,20231017_132319_766
3132,1.1304493,4.392466,8.794512,20231017_132319_768
3133,1.1591895,4.3397756,8.837623,20231017_132319_771
3134,1.1208692,4.3254056,8.837623,20231017_132319_773
3135,1.1639795,4.382886,8.770562,20231017_132319_776
3136,1.1160791,4.3014555,8.737032,20231017_132319_778
3137,1.1496094,4.368516,8.794512,20231017_132319_781
3138,1.1448194,4.3445654,8.842413,20231017_132319_783
3139,1.0825489,4.277505,8.871153,20231017_132319_786
3140,1.1352394,4.3445654,8.837623,20231017_132319_788
3141,1.1112891,4.272715,8.856783,20231017_132319_791
3142,1.1064991,4.311035,8.890313,20231017_132319_793
3143,1.1400293,4.2200246,8.832832,20231017_132319_796
3144,1.1400293,4.267925,8.890313,20231017_132319_798
3145,1.0873389,4.258345,8.828042,20231017_132319_801
3146,1.0825489,4.267925,8.856783,20231017_132319_804
3147,1.0873389,4.239185,8.871153,20231017_132319_806
3148,1.1064991,4.2343946,8.875943,20231017_132319_809
3149,1.0442286,4.248765,8.962164,20231017_132319_811
3150,1.096919,4.272715,8.885523,20231017_132319_814
3151,1.0490186,4.2343946,8.899893,20231017_132319_816
3152,1.0825489,4.239185,8.861572,20231017_132319_819
3153,1.092129,4.3637257,8.756192,20231017_132319_821
3154,1.0585986,4.253555,8.899893,20231017_132319_824
3155,1.0490186,4.3158255,8.837623,20231017_132319_827
3156,1.0873389,4.3254056,8.837623,20231017_132319_829
3157,1.0346485,4.311035,8.832832,20231017_132319_832
3158,1.101709,4.3397756,8.823253,20231017_132319_834
3159,1.0633887,4.3493557,8.804092,20231017_132319_837
3160,1.0442286,4.296665,8.717872,20231017_132319_839
3161,1.0633887,4.3254056,8.837623,20231017_132319_841
3162,1.101709,4.3158255,8.866363,20231017_132319_844
3163,1.0681788,4.3397756,8.770562,20231017_132319_847
3164,1.0633887,4.3158255,8.760982,20231017_132319_850
3165,1.0729688,4.3493557,8.847202,20231017_132319_852
3166,1.0585986,4.296665,8.780142,20231017_132319_854
3167,1.0154883,4.373306,8.780142,20231017_132319_857
3168,1.092129,4.267925,8.756192,20231017_132319_859
3169,1.0777588,4.296665,8.770562,20231017_132319_865
3170,1.0873389,4.3254056,8.804092,20231017_132319_866
3171,1.1448194,4.287085,8.794512,20231017_132319_867
3172,1.0681788,4.267925,8.737032,20231017_132319_870
3173,1.1543995,4.277505,8.722662,20231017_132319_872
3174,1.101709,4.296665,8.770562,20231017_132319_875
3175,1.1735597,4.311035,8.842413,20231017_132319_878
3176,1.1448194,4.3014555,8.737032,20231017_132319_880
3177,1.1400293,4.2104445,8.760982,20231017_132319_882
3178,1.1639795,4.2918754,8.789722,20231017_132319_888
3179,1.1543995,4.3014555,8.789722,20231017_132319_888
3180,1.1448194,4.2200246,8.674761,20231017_132319_890
3181,1.1064991,4.258345,8.780142,20231017_132319_892
3182,1.092129,4.2439747,8.760982,20231017_132319_895
3183,1.0729688,4.2343946,8.765772,20231017_132319_897
3184,1.1208692,4.3301954,8.756192,20231017_132319_899
3185,1.0825489,4.2008643,8.727451,20231017_132319_902
3186,1.1112891,4.287085,8.732242,20231017_132319_904
3187,1.1735597,4.248765,8.741821,20231017_132319_907
3188,1.21188,4.248765,8.775352,20231017_132319_910
3189,1.1496094,4.239185,8.818462,20231017_132319_912
3190,1.1304493,4.2439747,8.751402,20231017_132319_915
3191,1.1256592,4.272715,8.770562,20231017_132319_917
3192,1.1112891,4.2918754,8.832832,20231017_132319_920
3193,1.0394385,4.2918754,8.756192,20231017_132319_922
3194,1.1064991,4.2200246,8.760982,20231017_132319_925
3195,1.092129,4.287085,8.813672,20231017_132319_927
3196,1.0490186,4.263135,8.760982,20231017_132319_930
3197,1.096919,4.2439747,8.765772,20231017_132319_933
3198,1.1112891,4.1960745,8.770562,20231017_132319_936
3199,1.0825489,4.272715,8.770562,20231017_132319_937
3200,1.0873389,4.267925,8.765772,20231017_132319_940
3201,1.1304493,4.296665,8.751402,20231017_132319_943
3202,1.1352394,4.3445654,8.818462,20231017_132319_945
3203,1.1400293,4.3541455,8.823253,20231017_132319_948
3204,1.0633887,4.368516,8.717872,20231017_132319_951
3205,1.1496094,4.358936,8.746612,20231017_132319_954
3206,1.1448194,4.478687,8.693921,20231017_132319_958
3207,1.1496094,4.4451566,8.813672,20231017_132319_959
3208,1.0729688,4.4595265,8.751402,20231017_132319_961
3209,1.1112891,4.406836,8.741821,20231017_132319_963
3210,1.0538087,4.502637,8.756192,20231017_132319_966
3211,1.1112891,4.296665,8.784932,20231017_132319_968
3212,1.0585986,4.311035,8.813672,20231017_132319_971
3213,1.1160791,4.3014555,8.760982,20231017_132319_974
3214,1.1304493,4.2296047,8.818462,20231017_132319_977
3215,1.092129,4.2248144,8.861572,20231017_132319_979
3216,1.1352394,4.1625443,8.837623,20231017_132319_982
3217,1.1208692,4.1242237,8.861572,20231017_132319_985
3218,1.0585986,4.071533,8.804092,20231017_132319_987
3219,1.1112891,4.028423,8.871153,20231017_132319_989
3220,1.1591895,4.0667434,8.804092,20231017_132319_991
3221,1.1400293,4.143384,8.8951025,20231017_132319_994
3222,1.1783496,4.138594,8.962164,20231017_132319_996
3223,1.1831397,4.176914,8.866363,20231017_132319_999
3224,1.1496094,4.143384,8.880733,20231017_132320_001
3225,1.0873389,4.138594,8.866363,20231017_132320_004
3226,1.0825489,4.152964,8.875943,20231017_132320_007
3227,1.0394385,4.1146436,8.938213,20231017_132320_009
3228,1.0729688,4.1721244,8.957374,20231017_132320_012
3229,1.1256592,4.277505,8.885523,20231017_132320_014
3230,1.1064991,4.402046,8.880733,20231017_132320_017
3231,1.1256592,4.526587,8.890313,20231017_132320_019
3232,1.0777588,4.6750784,8.952583,20231017_132320_022
3233,1.0681788,4.6032276,8.837623,20231017_132320_024
3234,1.1064991,4.517007,8.832832,20231017_132320_027
3235,1.101709,4.478687,8.8951025,20231017_132320_030
3236,1.0729688,4.4738965,8.890313,20231017_132320_032
3237,1.1160791,4.4738965,8.890313,20231017_132320_034
3238,1.1112891,4.4116263,8.871153,20231017_132320_038
3239,1.1064991,4.397256,8.837623,20231017_132320_040
3240,1.1496094,4.258345,8.799302,20231017_132320_043
3241,1.1448194,4.3062453,8.784932,20231017_132320_045
3242,1.096919,4.277505,8.727451,20231017_132320_048
3243,1.1400293,4.1146436,8.765772,20231017_132320_050
3244,1.1160791,4.143384,8.799302,20231017_132320_052
3245,1.1256592,4.1002736,8.708291,20231017_132320_055
3246,1.1400293,4.1050634,8.708291,20231017_132320_057
3247,1.1112891,4.129014,8.737032,20231017_132320_060
3248,1.1064991,4.167334,8.708291,20231017_132320_062
3249,1.1639795,4.1002736,8.751402,20231017_132320_065
3250,1.101709,4.138594,8.789722,20231017_132320_068
3251,1.1735597,4.148174,8.751402,20231017_132320_070
3252,1.1591895,4.176914,8.780142,20231017_132320_072
3253,1.1543995,4.1098537,8.780142,20231017_132320_075
3254,1.1687696,4.143384,8.799302,20231017_132320_078
3255,1.1783496,4.1721244,8.727451,20231017_132320_081
3256,1.1448194,4.2104445,8.751402,20231017_132320_084
3257,1.1591895,4.191284,8.703502,20231017_132320_085
3258,1.1352394,4.1864944,8.765772,20231017_132320_088
3259,1.1160791,4.253555,8.832832,20231017_132320_090
3260,1.1304493,4.2200246,8.823253,20231017_132320_092
3261,1.092129,4.176914,8.818462,20231017_132320_094
3262,1.101709,4.248765,8.847202,20231017_132320_097
3263,1.0394385,4.311035,8.871153,20231017_132320_099
3264,1.0825489,4.4547367,8.808882,20231017_132320_102
3265,1.0538087,4.373306,8.765772,20231017_132320_104
3266,1.0011182,4.387676,8.828042,20231017_132320_107
3267,1.0585986,4.406836,8.832832,20231017_132320_110
3268,1.0394385,4.4116263,8.746612,20231017_132320_112
3269,1.1400293,4.402046,8.775352,20231017_132320_115
3270,1.0873389,4.4355764,8.804092,20231017_132320_117
3271,1.0777588,4.3541455,8.684341,20231017_132320_120
3272,1.0825489,4.402046,8.784932,20231017_132320_122
3273,1.0346485,4.382886,8.746612,20231017_132320_126
3274,1.0538087,4.3541455,8.737032,20231017_132320_128
3275,1.0538087,4.311035,8.775352,20231017_132320_130
3276,1.0106983,4.3493557,8.775352,20231017_132320_133
3277,1.0873389,4.3014555,8.717872,20231017_132320_135
3278,1.0442286,4.287085,8.732242,20231017_132320_138
3279,0.9915381,4.3397756,8.775352,20231017_132320_140
3280,1.1160791,4.3254056,8.813672,20231017_132320_143
3281,1.0585986,4.282295,8.799302,20231017_132320_146
3282,1.0442286,4.311035,8.832832,20231017_132320_148
3283,1.0633887,4.296665,8.808882,20231017_132320_151
3284,1.1064991,4.248765,8.765772,20231017_132320_153
3285,1.0825489,4.282295,8.866363,20231017_132320_156
3286,1.1160791,4.267925,8.866363,20231017_132320_158
3287,1.101709,4.2104445,8.784932,20231017_132320_161
3288,1.1352394,4.3158255,8.808882,20231017_132320_163
3289,1.1400293,4.282295,8.808882,20231017_132320_165
3290,1.1687696,4.368516,8.799302,20231017_132320_168
3291,1.0825489,4.248765,8.789722,20231017_132320_171
3292,1.1639795,4.311035,8.765772,20231017_132320_173
3293,1.1927198,4.277505,8.804092,20231017_132320_176
3294,1.2070899,4.3206153,8.775352,20231017_132320_178
3295,1.1543995,4.311035,8.737032,20231017_132320_181
3296,1.2022998,4.272715,8.760982,20231017_132320_183
3297,1.1496094,4.3493557,8.756192,20231017_132320_187
3298,1.1831397,4.287085,8.722662,20231017_132320_189
3299,1.1304493,4.311035,8.760982,20231017_132320_191
3300,1.1735597,4.3062453,8.780142,20231017_132320_194
3301,1.1735597,4.3445654,8.789722,20231017_132320_197
3302,1.1591895,4.3206153,8.765772,20231017_132320_199
3303,1.1783496,4.3541455,8.780142,20231017_132320_202
3304,1.1304493,4.3397756,8.871153,20231017_132320_204
3305,1.1591895,4.3254056,8.856783,20231017_132320_207
3306,1.1591895,4.402046,8.789722,20231017_132320_209
3307,1.1975098,4.277505,8.871153,20231017_132320_212
3308,1.1687696,4.2918754,8.861572,20231017_132320_215
3309,1.1496094,4.3301954,8.799302,20231017_132320_217
3310,1.1208692,4.3349857,8.847202,20231017_132320_219
3311,1.1400293,4.296665,8.823253,20231017_132320_222
3312,1.0681788,4.3014555,8.856783,20231017_132320_225
3313,1.1448194,4.4116263,8.794512,20231017_132320_227
3314,1.0873389,4.3014555,8.890313,20231017_132320_230
3315,1.0825489,4.311035,8.804092,20231017_132320_232
3316,1.0729688,4.3397756,8.808882,20231017_132320_235
3317,1.092129,4.267925,8.828042,20231017_132320_238
3318,1.1112891,4.3158255,8.741821,20231017_132320_241
3319,1.21188,4.258345,8.804092,20231017_132320_242
3320,1.1256592,4.282295,8.847202,20231017_132320_245
3321,1.1160791,4.3206153,8.828042,20231017_132320_247
3322,1.092129,4.272715,8.861572,20231017_132320_250
3323,1.0394385,4.2200246,8.861572,20231017_132320_252
3324,1.0777588,4.3254056,8.832832,20231017_132320_254
3325,1.0729688,4.277505,8.784932,20231017_132320_257
3326,1.0490186,4.239185,8.818462,20231017_132320_259
3327,1.096919,4.287085,8.765772,20231017_132320_262
3328,1.0538087,4.287085,8.866363,20231017_132320_264
3329,1.1160791,4.3301954,8.904683,20231017_132320_267
3330,1.0633887,4.387676,8.794512,20231017_132320_270
3331,1.0729688,4.282295,8.875943,20231017_132320_272
3332,1.0538087,4.378096,8.842413,20231017_132320_275
3333,1.0777588,4.267925,8.832832,20231017_132320_277
3334,1.0825489,4.416416,8.756192,20231017_132320_279
3335,1.0873389,4.4116263,8.722662,20231017_132320_282
3336,1.0442286,4.373306,8.818462,20231017_132320_285
3337,1.0490186,4.358936,8.746612,20231017_132320_288
3338,1.0777588,4.258345,8.890313,20231017_132320_290
3339,1.1112891,4.3541455,8.741821,20231017_132320_292
3340,1.0585986,4.3158255,8.890313,20231017_132320_295
3341,1.1160791,4.267925,8.722662,20231017_132320_297
3342,1.092129,4.253555,8.813672,20231017_132320_300
3343,1.0633887,4.248765,8.837623,20231017_132320_302
3344,1.1448194,4.167334,8.837623,20231017_132320_305
3345,1.1400293,4.272715,8.880733,20231017_132320_307
3346,1.096919,4.2439747,8.813672,20231017_132320_310
3347,1.0633887,4.248765,8.933423,20231017_132320_312
3348,1.1208692,4.3541455,8.871153,20231017_132320_315
3349,1.1160791,4.277505,8.856783,20231017_132320_318
3350,1.0777588,4.277505,8.818462,20231017_132320_320
3351,1.096919,4.358936,8.885523,20231017_132320_323
3352,1.1304493,4.387676,8.808882,20231017_132320_325
3353,1.1160791,4.373306,8.789722,20231017_132320_328
3354,1.1400293,4.2296047,8.823253,20231017_132320_331
3355,1.1112891,4.2200246,8.818462,20231017_132320_333
3356,1.101709,4.2056546,8.775352,20231017_132320_335
3357,1.096919,4.248765,8.847202,20231017_132320_338
3358,1.0777588,4.272715,8.813672,20231017_132320_341
3359,1.092129,4.267925,8.737032,20231017_132320_344
3360,1.1112891,4.253555,8.746612,20231017_132320_347
3361,1.1160791,4.296665,8.698711,20231017_132320_349
3362,1.0777588,4.3397756,8.760982,20231017_132320_352
3363,1.1160791,4.3014555,8.770562,20231017_132320_355
3364,1.1735597,4.277505,8.737032,20231017_132320_359
3365,1.1400293,4.373306,8.780142,20231017_132320_360
3366,1.1208692,4.382886,8.775352,20231017_132320_364
3367,1.0681788,4.3206153,8.775352,20231017_132320_365
3368,1.0873389,4.387676,8.741821,20231017_132320_367
3369,1.1352394,4.406836,8.780142,20231017_132320_369
3370,1.101709,4.4547367,8.770562,20231017_132320_371
3371,1.1064991,4.406836,8.780142,20231017_132320_375
3372,1.1304493,4.373306,8.737032,20231017_132320_376
3373,1.0106983,4.2918754,8.717872,20231017_132320_379
3374,1.0777588,4.416416,8.698711,20231017_132320_381
3375,1.0202783,4.3301954,8.732242,20231017_132320_384
3376,1.0394385,4.368516,8.674761,20231017_132320_387
3377,1.0585986,4.3541455,8.703502,20231017_132320_389
3378,1.0346485,4.3637257,8.650811,20231017_132320_391
3379,1.0777588,4.4259963,8.665181,20231017_132320_394
3380,1.1543995,4.402046,8.655601,20231017_132320_396
3381,1.1064991,4.3493557,8.732242,20231017_132320_399
3382,1.1400293,4.358936,8.655601,20231017_132320_401
3383,1.0681788,4.4499464,8.784932,20231017_132320_404
3384,1.1256592,4.3445654,8.737032,20231017_132320_407
3385,1.1256592,4.382886,8.698711,20231017_132320_409
3386,1.1639795,4.416416,8.703502,20231017_132320_411
3387,1.101709,4.368516,8.689131,20231017_132320_414
3388,1.092129,4.2918754,8.741821,20231017_132320_416
3389,1.1352394,4.397256,8.674761,20231017_132320_419
3390,1.1687696,4.272715,8.722662,20231017_132320_421
3391,1.1783496,4.3637257,8.732242,20231017_132320_424
3392,1.096919,4.3493557,8.737032,20231017_132320_427
3393,1.1639795,4.378096,8.708291,20231017_132320_429
3394,1.1735597,4.3254056,8.760982,20231017_132320_432
3395,1.1352394,4.4403663,8.751402,20231017_132320_434
3396,1.1448194,4.358936,8.732242,20231017_132320_437
3397,1.1975098,4.373306,8.832832,20231017_132320_439
3398,1.1687696,4.3349857,8.789722,20231017_132320_442
3399,1.1591895,4.267925,8.832832,20231017_132320_444
3400,1.1064991,4.3637257,8.808882,20231017_132320_447
3401,1.1687696,4.3397756,8.842413,20231017_132320_450
3402,1.1112891,4.272715,8.938213,20231017_132320_452
3403,1.1256592,4.3014555,8.880733,20231017_132320_455
3404,1.1639795,4.3445654,8.842413,20231017_132320_457
3405,1.1400293,4.3445654,8.962164,20231017_132320_459
3406,1.1112891,4.282295,8.828042,20231017_132320_462
3407,1.0777588,4.282295,8.856783,20231017_132320_465
3408,1.1112891,4.258345,8.823253,20231017_132320_468
3409,1.0633887,4.272715,8.832832,20231017_132320_471
3410,1.0681788,4.3206153,8.794512,20231017_132320_473
3411,1.0633887,4.248765,8.880733,20231017_132320_476
3412,1.1304493,4.311035,8.861572,20231017_132320_479
3413,1.0873389,4.358936,8.808882,20231017_132320_481
3414,1.0346485,4.282295,8.847202,20231017_132320_483
3415,1.0873389,4.3493557,8.890313,20231017_132320_486
3416,1.092129,4.378096,8.804092,20231017_132320_488
3417,1.0777588,4.397256,8.871153,20231017_132320_491
3418,1.092129,4.387676,8.856783,20231017_132320_494
3419,1.0298585,4.3349857,8.837623,20231017_132320_496
3420,1.1304493,4.3349857,8.909473,20231017_132320_498
3421,1.0394385,4.373306,8.8951025,20231017_132320_501
3422,1.0346485,4.397256,8.885523,20231017_132320_503
3423,1.0729688,4.3254056,8.947793,20231017_132320_505
3424,1.1112891,4.3637257,8.794512,20231017_132320_508
3425,1.1064991,4.382886,8.875943,20231017_132320_511
3426,1.1160791,4.382886,8.756192,20231017_132320_513
3427,1.1112891,4.373306,8.770562,20231017_132320_515
3428,1.1208692,4.3206153,8.737032,20231017_132320_518
3429,1.0298585,4.368516,8.794512,20231017_132320_520
3430,1.1112891,4.373306,8.698711,20231017_132320_523
3431,1.092129,4.3206153,8.751402,20231017_132320_525
3432,1.092129,4.373306,8.756192,20231017_132320_528
3433,1.0777588,4.3493557,8.804092,20231017_132320_531
3434,1.0490186,4.3014555,8.737032,20231017_132320_533
3435,1.0777588,4.3445654,8.669971,20231017_132320_536
3436,1.101709,4.287085,8.737032,20231017_132320_538
3437,1.0777588,4.2918754,8.713081,20231017_132320_541
3438,1.1064991,4.2918754,8.732242,20231017_132320_543
3439,1.1160791,4.258345,8.698711,20231017_132320_547
3440,1.1496094,4.3349857,8.756192,20231017_132320_548
3441,1.1735597,4.3206153,8.732242,20231017_132320_551
3442,1.1112891,4.3445654,8.751402,20231017_132320_554
3443,1.1687696,4.406836,8.756192,20231017_132320_556
3444,1.1448194,4.3301954,8.789722,20231017_132320_559
3445,1.2022998,4.3637257,8.775352,20231017_132320_561
3446,1.1064991,4.3014555,8.765772,20231017_132320_564
3447,1.1256592,4.248765,8.818462,20231017_132320_567
3448,1.0585986,4.3493557,8.770562,20231017_132320_570
3449,1.0873389,4.258345,8.818462,20231017_132320_572
3450,1.1256592,4.287085,8.799302,20231017_132320_574
3451,1.1687696,4.3254056,8.794512,20231017_132320_577
3452,1.1160791,4.267925,8.828042,20231017_132320_579
3453,1.1448194,4.373306,8.784932,20231017_132320_582
3454,1.1496094,4.373306,8.832832,20231017_132320_584
3455,1.1208692,4.267925,8.808882,20231017_132320_588
3456,1.1208692,4.373306,8.760982,20231017_132320_590
3457,1.1256592,4.373306,8.789722,20231017_132320_592
3458,1.1064991,4.4212065,8.717872,20231017_132320_594
3459,1.1448194,4.378096,8.665181,20231017_132320_597
3460,1.1160791,4.4499464,8.722662,20231017_132320_599
3461,1.1543995,4.373306,8.741821,20231017_132320_602
3462,1.1496094,4.4116263,8.722662,20231017_132320_604
3463,1.1448194,4.4547367,8.765772,20231017_132320_607
3464,1.1543995,4.536167,8.698711,20231017_132320_610
3465,1.2070899,4.502637,8.727451,20231017_132320_613
3466,1.1543995,4.5313773,8.713081,20231017_132320_615
3467,1.1160791,4.378096,8.665181,20231017_132320_617
3468,1.0633887,4.382886,8.717872,20231017_132320_620
3469,1.092129,4.267925,8.784932,20231017_132320_622
3470,1.0394385,4.248765,8.703502,20231017_132320_625
3471,1.1064991,4.152964,8.804092,20231017_132320_627
3472,1.1256592,4.1625443,8.717872,20231017_132320_630
3473,1.1112891,4.133804,8.780142,20231017_132320_632
3474,1.1160791,4.119434,8.708291,20231017_132320_634
3475,1.0585986,4.133804,8.732242,20231017_132320_637
3476,1.1591895,4.129014,8.732242,20231017_132320_640
3477,1.1304493,4.258345,8.727451,20231017_132320_642
3478,1.0825489,4.2008643,8.741821,20231017_132320_645
3479,1.101709,4.272715,8.698711,20231017_132320_647
3480,1.1112891,4.2104445,8.837623,20231017_132320_650
3481,1.1160791,4.2296047,8.703502,20231017_132320_653
3482,1.0825489,4.3541455,8.842413,20231017_132320_655
3483,1.092129,4.3349857,8.885523,20231017_132320_658
3484,1.1448194,4.493057,8.875943,20231017_132320_660
3485,1.1400293,4.636758,8.823253,20231017_132320_663
3486,1.1160791,4.6607084,8.842413,20231017_132320_665
3487,1.101709,4.5792775,8.880733,20231017_132320_668
3488,1.0873389,4.636758,8.914263,20231017_132320_670
3489,1.0585986,4.5840673,8.914263,20231017_132320_673
3490,1.1208692,4.5840673,8.890313,20231017_132320_675
3491,1.1448194,4.502637,8.847202,20231017_132320_677
3492,1.1639795,4.5457473,8.890313,20231017_132320_681
3493,1.1496094,4.5074267,8.842413,20231017_132320_682
3494,1.2022998,4.478687,8.808882,20231017_132320_685
3495,1.1831397,4.3637257,8.741821,20231017_132320_688
3496,1.22146,4.282295,8.784932,20231017_132320_690
3497,1.2070899,4.267925,8.741821,20231017_132320_693
3498,1.1639795,4.181704,8.794512,20231017_132320_695
3499,1.1879297,4.157754,8.674761,20231017_132320_698
3500,1.1735597,4.138594,8.693921,20231017_132320_700
3501,1.1064991,4.1721244,8.717872,20231017_132320_703
3502,1.1831397,4.1625443,8.703502,20231017_132320_706
3503,1.1496094,4.138594,8.669971,20231017_132320_708
3504,1.101709,4.191284,8.655601,20231017_132320_711
3505,1.1352394,4.2343946,8.646021,20231017_132320_713
3506,1.1400293,4.239185,8.641231,20231017_132320_716
3507,1.1304493,4.2918754,8.693921,20231017_132320_718
3508,1.1208692,4.2200246,8.737032,20231017_132320_721
3509,1.1352394,4.311035,8.751402,20231017_132320_723
3510,1.1448194,4.263135,8.746612,20231017_132320_726
3511,1.1496094,4.248765,8.804092,20231017_132320_729
3512,1.1591895,4.267925,8.708291,20231017_132320_731
3513,1.1256592,4.277505,8.784932,20231017_132320_734
3514,1.1831397,4.311035,8.746612,20231017_132320_736
3515,1.1256592,4.258345,8.770562,20231017_132320_738
3516,1.096919,4.311035,8.713081,20231017_132320_743
3517,1.101709,4.368516,8.717872,20231017_132320_745
3518,1.1112891,4.4116263,8.698711,20231017_132320_747
3519,1.096919,4.4116263,8.737032,20231017_132320_749
3520,1.0538087,4.4403663,8.717872,20231017_132320_752
3521,1.0585986,4.416416,8.770562,20231017_132320_754
3522,1.1112891,4.478687,8.823253,20231017_132320_757
3523,1.1208692,4.4451566,8.780142,20231017_132320_760
3524,1.0681788,4.4499464,8.832832,20231017_132320_762
3525,1.0777588,4.478687,8.823253,20231017_132320_765
3526,1.0777588,4.4834766,8.818462,20231017_132320_768
3527,1.0729688,4.4403663,8.851993,20231017_132320_770
3528,1.0346485,4.4355764,8.837623,20231017_132320_772
3529,1.0394385,4.4259963,8.784932,20231017_132320_774
3530,1.0490186,4.4834766,8.847202,20231017_132320_777
3531,1.0873389,4.4451566,8.789722,20231017_132320_779
3532,1.0681788,4.4212065,8.828042,20231017_132320_782
